Loan,Alpha_CH,Alpha_EU,Alpha_US
ABC34689,0,0.55,0
ABC34690,0,0.3,0
ABC34691,0,0.71,0
ABC34692,0,0.74,0
ABC34693,0,0.77,0
ABC34694,0.67,0,0
ABC34695,0.68,0,0
ABC34696,0,0.43,0
ABC34697,0.33,0,0
ABC34698,0,0.28,0
ABC34699,0,0.26,0
ABC34700,0,0.21,0
ABC34701,0,0.7,0
ABC34702,0.44,0,0
ABC34703,0,0.78,0
ABC34704,0.45,0,0
ABC34705,0,0.42,0
ABC34706,0,0.21,0
ABC34707,0,0.68,0
ABC34708,0.37,0,0
ABC34709,0.77,0,0
ABC34710,0,0.53,0
ABC34711,0.64,0,0
ABC34712,0,0.57,0
ABC34713,0,0.38,0
ABC34714,0,0.37,0
ABC34715,0.8,0,0
ABC34716,0,0.58,0
ABC34717,0.61,0,0
ABC34718,0,0.76,0
ABC34719,0,0.33,0
ABC34720,0,0.46,0
ABC34721,0.67,0,0
ABC34722,0.63,0,0
ABC34723,0,0.76,0
ABC34724,0.31,0,0
ABC34725,0,0.26,0
ABC34726,0.57,0,0
ABC34727,0,0.39,0
ABC34728,0,0.57,0
ABC34729,0.49,0,0
ABC34730,0.49,0,0
ABC34731,0.58,0,0
ABC34732,0,0.46,0
ABC34733,0,0.68,0
ABC34734,0,0.45,0
ABC34735,0.38,0,0
ABC34736,0,0.48,0
ABC34737,0.71,0,0
ABC34738,0,0.36,0
ABC34739,0.51,0,0
ABC34740,0,0.65,0
ABC34741,0.47,0,0
ABC34742,0.6,0,0
ABC34743,0.79,0,0
ABC34744,0.55,0,0
ABC34745,0,0.74,0
ABC34746,0.53,0,0
ABC34747,0,0.71,0
ABC34748,0.76,0,0
ABC34749,0.25,0,0
ABC34750,0,0.72,0
ABC34751,0,0.22,0
ABC34752,0.21,0,0
ABC34753,0.63,0,0
ABC34754,0.75,0,0
ABC34755,0,0.25,0
ABC34756,0,0.52,0
ABC34757,0.5,0,0
ABC34758,0.53,0,0
ABC34759,0.32,0,0
ABC34760,0.61,0,0
ABC34761,0.2,0,0
ABC34762,0,0.27,0
ABC34763,0,0.44,0
ABC34764,0.52,0,0
ABC34765,0.61,0,0
ABC34766,0,0.56,0
ABC34767,0.52,0,0
ABC34768,0,0.34,0
ABC34769,0,0.69,0
ABC34770,0.77,0,0
ABC34771,0,0.36,0
ABC34772,0,0.67,0
ABC34773,0,0.71,0
ABC34774,0,0.72,0
ABC34775,0,0.22,0
ABC34776,0,0.73,0
ABC34777,0.27,0,0
ABC34778,0.61,0,0
ABC34779,0,0.38,0
ABC34780,0,0.37,0
ABC34781,0.76,0,0
ABC34782,0.23,0,0
ABC34783,0,0.61,0
ABC34784,0,0.63,0
ABC34785,0,0.51,0
ABC34786,0,0.67,0
ABC34787,0,0.71,0
ABC34788,0,0.41,0
ABC34789,0,0.24,0
ABC34790,0.74,0,0
ABC34791,0.3,0,0
ABC34792,0.41,0,0
ABC34793,0.37,0,0
ABC34794,0.47,0,0
ABC34795,0.44,0,0
ABC34796,0.44,0,0
ABC34797,0.67,0,0
ABC34798,0.55,0,0
ABC34799,0,0.33,0
ABC34800,0.65,0,0
ABC34801,0,0.34,0
ABC34802,0.41,0,0
ABC34803,0.77,0,0
ABC34804,0,0.67,0
ABC34805,0,0.74,0
ABC34806,0,0.21,0
ABC34807,0.7,0,0
ABC34808,0.24,0,0
ABC34809,0,0.57,0
ABC34810,0.5,0,0
ABC34811,0,0.76,0
ABC34812,0.68,0,0
ABC34813,0.27,0,0
ABC34814,0.38,0,0
ABC34815,0,0.47,0
ABC34816,0,0.69,0
ABC34817,0.66,0,0
ABC34818,0.26,0,0
ABC34819,0,0.5,0
ABC34820,0.38,0,0
ABC34821,0,0.46,0
ABC34822,0,0.53,0
ABC34823,0.77,0,0
ABC34824,0.58,0,0
ABC34825,0.59,0,0
ABC34826,0.23,0,0
ABC34827,0.22,0,0
ABC34828,0.22,0,0
ABC34829,0,0.74,0
ABC34830,0,0.55,0
ABC34831,0.75,0,0
ABC34832,0,0.59,0
ABC34833,0,0.58,0
ABC34834,0.51,0,0
ABC34835,0.56,0,0
ABC34836,0,0.4,0
ABC34837,0.69,0,0
ABC34838,0.65,0,0
ABC34839,0.57,0,0
ABC34840,0.66,0,0
ABC34841,0,0.67,0
ABC34842,0.31,0,0
ABC34843,0.52,0,0
ABC34844,0,0.72,0
ABC34845,0,0.25,0
ABC34846,0.62,0,0
ABC34847,0,0.54,0
ABC34848,0.46,0,0
ABC34849,0.52,0,0
ABC34850,0.73,0,0
ABC34851,0,0.52,0
ABC34852,0,0.39,0
ABC34853,0,0.48,0
ABC34854,0.41,0,0
ABC34855,0,0.79,0
ABC34856,0.51,0,0
ABC34857,0,0.58,0
ABC34858,0,0.68,0
ABC34859,0.66,0,0
ABC34860,0.46,0,0
ABC34861,0,0.26,0
ABC34862,0.39,0,0
ABC34863,0.48,0,0
ABC34864,0.36,0,0
ABC34865,0,0.7,0
ABC34866,0.51,0,0
ABC34867,0.2,0,0
ABC34868,0.41,0,0
ABC34869,0,0.26,0
ABC34870,0.36,0,0
ABC34871,0.25,0,0
ABC34872,0.42,0,0
ABC34873,0.45,0,0
ABC34874,0,0.52,0
ABC34875,0.61,0,0
ABC34876,0,0.29,0
ABC34877,0.58,0,0
ABC34878,0.31,0,0
ABC34879,0,0.24,0
ABC34880,0.41,0,0
ABC34881,0,0.78,0
ABC34882,0,0.26,0
ABC34883,0,0.61,0
ABC34884,0.47,0,0
ABC34885,0.72,0,0
ABC34886,0.79,0,0
ABC34887,0.75,0,0
ABC34888,0,0.55,0
ABC34889,0.58,0,0
ABC34890,0.6,0,0
ABC34891,0,0.53,0
ABC34892,0.37,0,0
ABC34893,0.76,0,0
ABC34894,0,0.69,0
ABC34895,0.78,0,0
ABC34896,0,0.42,0
ABC34897,0,0.36,0
ABC34898,0,0.22,0
ABC34899,0.7,0,0
ABC34900,0.62,0,0
ABC34901,0,0.23,0
ABC34902,0,0.56,0
ABC34903,0.62,0,0
ABC34904,0.55,0,0
ABC34905,0,0.25,0
ABC34906,0,0.66,0
ABC34907,0,0.36,0
ABC34908,0.55,0,0
ABC34909,0,0.39,0
ABC34910,0.67,0,0
ABC34911,0.74,0,0
ABC34912,0.46,0,0
ABC34913,0,0.66,0
ABC34914,0,0.64,0
ABC34915,0.31,0,0
ABC34916,0.77,0,0
ABC34917,0,0.28,0
ABC34918,0,0.41,0
ABC34919,0,0.45,0
ABC34920,0,0.43,0
ABC34921,0.66,0,0
ABC34922,0.4,0,0
ABC34923,0.38,0,0
ABC34924,0.59,0,0
ABC34925,0.37,0,0
ABC34926,0.25,0,0
ABC34927,0,0.74,0
ABC34928,0.65,0,0
ABC34929,0.72,0,0
ABC34930,0.48,0,0
ABC34931,0.63,0,0
ABC34932,0,0.2,0
ABC34933,0.33,0,0
ABC34934,0.7,0,0
ABC34935,0,0.73,0
ABC34936,0.72,0,0
ABC34937,0.22,0,0
ABC34938,0,0.76,0
ABC34939,0.27,0,0
ABC34940,0,0.56,0
ABC34941,0.31,0,0
ABC34942,0,0.58,0
ABC34943,0,0.72,0
ABC34944,0.54,0,0
ABC34945,0,0.5,0
ABC34946,0,0.27,0
ABC34947,0.49,0,0
ABC34948,0,0.72,0
ABC34949,0,0.38,0
ABC34950,0,0.71,0
ABC34951,0.36,0,0
ABC34952,0.45,0,0
ABC34953,0.52,0,0
ABC34954,0.36,0,0
ABC34955,0,0.54,0
ABC34956,0,0.54,0
ABC34957,0,0.63,0
ABC34958,0.41,0,0
ABC34959,0,0.52,0
ABC34960,0.75,0,0
ABC34961,0,0.44,0
ABC34962,0,0.62,0
ABC34963,0.3,0,0
ABC34964,0,0.8,0
ABC34965,0,0.34,0
ABC34966,0,0.6,0
ABC34967,0,0.23,0
ABC34968,0.56,0,0
ABC34969,0,0.42,0
ABC34970,0.32,0,0
ABC34971,0.73,0,0
ABC34972,0,0.45,0
ABC34973,0.66,0,0
ABC34974,0.48,0,0
ABC34975,0,0.2,0
ABC34976,0,0.3,0
ABC34977,0.73,0,0
ABC34978,0,0.61,0
ABC34979,0,0.7,0
ABC34980,0,0.33,0
ABC34981,0,0.3,0
ABC34982,0,0.53,0
ABC34983,0,0.23,0
ABC34984,0,0.65,0
ABC34985,0.46,0,0
ABC34986,0,0.75,0
ABC34987,0.62,0,0
ABC34988,0.46,0,0
ABC34989,0,0.67,0
ABC34990,0,0.76,0
ABC34991,0.22,0,0
ABC34992,0.45,0,0
ABC34993,0,0.6,0
ABC34994,0.6,0,0
ABC34995,0,0.72,0
ABC34996,0,0.74,0
ABC34997,0,0.65,0
ABC34998,0.63,0,0
ABC34999,0.33,0,0
ABC35000,0.21,0,0
ABC35005,0,0,0.36
ABC35007,0,0,0.27
ABC35010,0,0,0.67
ABC35011,0,0,0.36
ABC35015,0,0,0.61
ABC35016,0,0,0.41
ABC35018,0,0,0.69
ABC35022,0.64,0,0
ABC35025,0,0,0.61
ABC35026,0.45,0,0
ABC35028,0,0,0.29
ABC35029,0,0,0.23
ABC35032,0.27,0,0
ABC35033,0,0,0.66
ABC35036,0.62,0,0
ABC35038,0.61,0,0
ABC35039,0,0,0.68
ABC35040,0.31,0,0
ABC35043,0.6,0,0
ABC35045,0,0,0.31
ABC35046,0.27,0,0
ABC35047,0,0,0.6
ABC35048,0,0,0.25
ABC35051,0,0,0.78
ABC35052,0,0,0.31
ABC35053,0.51,0,0
ABC35054,0.34,0,0
ABC35055,0,0,0.24
ABC35056,0.5,0,0
ABC35063,0.59,0,0
ABC35066,0,0,0.57
ABC35068,0.27,0,0
ABC35069,0.27,0,0
ABC35071,0.75,0,0
ABC35072,0.8,0,0
ABC35075,0,0,0.45
ABC35077,0,0,0.41
ABC35078,0.41,0,0
ABC35079,0.66,0,0
ABC35080,0,0,0.53
ABC35081,0,0,0.21
ABC35082,0.43,0,0
ABC35083,0,0,0.49
ABC35084,0,0,0.39
ABC35085,0,0,0.22
ABC35086,0.29,0,0
ABC35088,0,0,0.7
ABC35089,0,0,0.74
ABC35092,0.38,0,0
ABC35097,0,0,0.27
ABC35099,0.74,0,0
ABC35100,0,0,0.24
ABC35102,0,0,0.44
ABC35107,0,0,0.62
ABC35108,0,0,0.21
ABC35109,0.35,0,0
ABC35110,0.77,0,0
ABC35111,0,0,0.72
ABC35112,0.34,0,0
ABC35114,0,0,0.43
ABC35117,0.72,0,0
ABC35118,0.68,0,0
ABC35119,0,0,0.32
ABC35120,0.53,0,0
ABC35123,0.28,0,0
ABC35124,0.53,0,0
ABC35125,0.62,0,0
ABC35126,0.61,0,0
ABC35127,0.45,0,0
ABC35128,0.79,0,0
ABC35129,0,0,0.6
ABC35130,0.71,0,0
ABC35132,0,0,0.29
ABC35135,0,0,0.61
ABC35139,0,0,0.61
ABC35140,0.79,0,0
ABC35141,0.69,0,0
ABC35142,0.35,0,0
ABC35144,0.37,0,0
ABC35145,0.48,0,0
ABC35147,0.22,0,0
ABC35148,0,0,0.6
ABC35149,0.27,0,0
ABC35150,0,0,0.48
ABC35151,0,0,0.3
ABC35152,0.31,0,0
ABC35153,0.61,0,0
ABC35154,0,0,0.37
ABC35155,0.29,0,0
ABC35156,0,0,0.67
ABC35157,0.4,0,0
ABC35162,0.7,0,0
ABC35163,0,0,0.21
ABC35164,0,0,0.76
ABC35165,0.78,0,0
ABC35166,0,0,0.71
ABC35167,0,0,0.51
ABC35168,0.48,0,0
ABC35169,0,0,0.54
ABC35170,0.36,0,0
ABC35172,0,0,0.31
ABC35175,0.69,0,0
ABC35177,0,0,0.59
ABC35178,0.45,0,0
ABC35179,0.79,0,0
ABC35181,0,0,0.67
ABC35182,0.3,0,0
ABC35183,0,0,0.68
ABC35184,0.52,0,0
ABC35186,0,0,0.67
ABC35189,0,0,0.25
ABC35190,0,0,0.43
ABC35191,0,0,0.76
ABC35192,0.58,0,0
ABC35193,0,0,0.25
ABC35194,0,0,0.8
ABC35195,0,0,0.52
ABC35201,0.4,0,0
ABC35204,0.63,0,0
ABC35205,0,0,0.41
ABC35206,0,0,0.27
ABC35208,0,0,0.36
ABC35210,0,0,0.66
ABC35213,0.37,0,0
ABC35214,0,0,0.67
ABC35216,0.68,0,0
ABC35217,0.63,0,0
ABC35219,0,0,0.26
ABC35220,0.3,0,0
ABC35221,0,0,0.58
ABC35223,0.38,0,0
ABC35225,0,0,0.64
ABC35228,0,0,0.26
ABC35230,0,0,0.48
ABC35231,0.33,0,0
ABC35232,0.23,0,0
ABC35234,0.25,0,0
ABC35236,0,0,0.45
ABC35237,0.42,0,0
ABC35238,0,0,0.4
ABC35239,0,0,0.58
ABC35240,0.62,0,0
ABC35241,0,0,0.75
ABC35242,0,0,0.22
ABC35243,0,0,0.51
ABC35244,0,0,0.29
ABC35246,0.58,0,0
ABC35247,0,0,0.21
ABC35249,0,0,0.51
ABC35250,0,0,0.48
ABC35253,0,0,0.72
ABC35254,0.23,0,0
ABC35256,0.41,0,0
ABC35257,0.62,0,0
ABC35258,0,0,0.21
ABC35261,0.36,0,0
ABC35262,0,0,0.38
ABC35263,0.31,0,0
ABC35264,0.65,0,0
ABC35265,0,0,0.76
ABC35269,0.59,0,0
ABC35273,0.41,0,0
ABC35274,0,0,0.7
ABC35276,0,0,0.77
ABC35278,0,0,0.55
ABC35279,0.52,0,0
ABC35280,0.61,0,0
ABC35281,0.73,0,0
ABC35282,0.41,0,0
ABC35283,0,0,0.53
ABC35284,0,0,0.8
ABC35287,0.56,0,0
ABC35288,0.29,0,0
ABC35289,0.7,0,0
ABC35292,0.69,0,0
ABC35293,0,0,0.37
ABC35294,0,0,0.55
ABC35295,0,0,0.63
ABC35296,0,0,0.2
ABC35297,0.27,0,0
ABC35298,0,0,0.49
ABC35300,0,0,0.41
ABC35301,0.77,0,0
ABC35302,0,0,0.34
ABC35303,0.79,0,0
ABC35305,0.73,0,0
ABC35306,0,0,0.59
ABC35307,0.61,0,0
ABC35309,0.54,0,0
ABC35311,0.53,0,0
ABC35312,0.78,0,0
ABC35314,0,0,0.52
ABC35315,0,0,0.3
ABC35316,0.47,0,0
ABC35318,0.25,0,0
ABC35319,0,0,0.21
ABC35321,0.28,0,0
ABC35323,0.3,0,0
ABC35327,0,0,0.59
ABC35328,0,0,0.53
ABC35329,0.59,0,0
ABC35331,0.76,0,0
ABC35332,0.49,0,0
ABC35334,0.22,0,0
ABC35337,0,0,0.45
ABC35338,0,0,0.29
ABC35339,0.27,0,0
ABC35341,0,0,0.68
ABC35342,0,0,0.4
ABC35346,0.46,0,0
ABC35348,0.73,0,0
ABC35349,0.46,0,0
ABC35350,0.48,0,0
ABC35351,0,0,0.6
ABC35352,0.21,0,0
ABC35353,0.57,0,0
ABC35356,0,0,0.72
ABC35358,0.79,0,0
ABC35360,0,0,0.41
ABC35361,0.58,0,0
ABC35362,0,0,0.3
ABC35364,0.53,0,0
ABC35367,0,0,0.71
ABC35368,0.8,0,0
ABC35369,0.23,0,0
ABC35370,0.29,0,0
ABC35372,0,0,0.25
ABC35373,0.67,0,0
ABC35374,0,0,0.29
ABC35375,0.51,0,0
ABC35376,0,0,0.54
ABC35377,0.27,0,0
ABC35378,0,0,0.61
ABC35379,0,0,0.68
ABC35380,0.33,0,0
ABC35381,0.47,0,0
ABC35382,0.67,0,0
ABC35383,0.48,0,0
ABC35384,0,0,0.73
ABC35386,0,0,0.66
ABC35387,0.45,0,0
ABC35388,0,0,0.58
ABC35389,0.71,0,0
ABC35392,0.52,0,0
ABC35393,0.29,0,0
ABC35396,0.78,0,0
ABC35398,0.62,0,0
ABC35399,0.54,0,0
ABC35400,0,0,0.21
ABC35401,0,0,0.43
ABC35402,0.22,0,0
ABC35403,0,0,0.53
ABC35404,0.72,0,0
ABC35405,0.39,0,0
ABC35407,0.44,0,0
ABC35408,0,0,0.45
ABC35409,0,0,0.25
ABC35410,0.4,0,0
ABC35412,0,0,0.42
ABC35414,0.61,0,0
ABC35415,0.51,0,0
ABC35416,0.52,0,0
ABC35419,0,0,0.32
ABC35421,0.58,0,0
ABC35422,0.75,0,0
ABC35423,0.25,0,0
ABC35425,0,0,0.6
ABC35427,0.52,0,0
ABC35428,0,0,0.79
ABC35429,0.4,0,0
ABC35431,0.68,0,0
ABC35435,0,0,0.53
ABC35439,0,0,0.25
ABC35440,0.62,0,0
ABC35441,0,0,0.62
ABC35442,0,0,0.21
ABC35443,0.43,0,0
ABC35444,0,0,0.23
ABC35445,0.22,0,0
ABC35447,0.73,0,0
ABC35449,0.31,0,0
ABC35450,0.57,0,0
ABC35452,0,0,0.56
ABC35453,0,0,0.28
ABC35454,0.54,0,0
ABC35456,0.3,0,0
ABC35457,0,0,0.29
ABC35458,0,0,0.53
ABC35459,0.37,0,0
ABC35460,0,0,0.37
ABC35461,0.26,0,0
ABC35462,0,0,0.4
ABC35464,0.52,0,0
ABC35466,0.6,0,0
ABC35468,0,0,0.45
ABC35469,0,0,0.76
ABC35470,0.25,0,0
ABC35471,0,0,0.29
ABC35472,0,0,0.23
ABC35473,0.7,0,0
ABC35477,0,0,0.68
ABC35478,0.71,0,0
ABC35479,0,0,0.6
ABC35480,0,0,0.49
ABC35481,0.32,0,0
ABC35482,0.63,0,0
ABC35483,0,0,0.21
ABC35484,0,0,0.77
ABC35486,0,0,0.75
ABC35487,0,0,0.45
ABC35488,0,0,0.52
ABC35489,0,0,0.77
ABC35490,0.31,0,0
ABC35491,0,0,0.47
ABC35494,0.72,0,0
ABC35496,0.29,0,0
ABC35497,0,0,0.21
ABC35498,0,0,0.72
ABC35500,0.48,0,0
ABC35501,0,0,0.69
ABC35502,0,0,0.78
ABC35506,0,0,0.66
ABC35507,0.27,0,0
ABC35510,0,0,0.77
ABC35511,0.71,0,0
ABC35513,0.38,0,0
ABC35514,0,0,0.42
ABC35515,0,0,0.28
ABC35516,0,0,0.34
ABC35519,0,0,0.62
ABC35520,0.41,0,0
ABC35521,0,0,0.31
ABC35522,0,0,0.4
ABC35523,0.71,0,0
ABC35524,0,0,0.58
ABC35526,0,0,0.7
ABC35529,0,0,0.38
ABC35530,0.63,0,0
ABC35532,0,0,0.8
ABC35533,0.64,0,0
ABC35535,0,0,0.47
ABC35536,0,0,0.71
ABC35537,0,0,0.64
ABC35538,0.56,0,0
ABC35539,0,0,0.24
ABC35542,0,0,0.53
ABC35543,0,0,0.67
ABC35544,0.27,0,0
ABC35545,0,0,0.23
ABC35546,0,0,0.26
ABC35547,0,0,0.53
ABC35551,0.57,0,0
ABC35552,0,0,0.44
ABC35555,0,0,0.37
ABC35556,0,0,0.29
ABC35558,0.4,0,0
ABC35559,0,0,0.29
ABC35561,0,0,0.55
ABC35563,0,0,0.62
ABC35564,0.58,0,0
ABC35570,0.61,0,0
ABC35571,0.47,0,0
ABC35572,0,0,0.65
ABC35574,0.57,0,0
ABC35575,0,0,0.41
ABC35577,0,0,0.7
ABC35579,0.29,0,0
ABC35580,0,0,0.34
ABC35583,0.27,0,0
ABC35585,0,0,0.66
ABC35586,0,0,0.37
ABC35587,0,0,0.64
ABC35588,0,0,0.45
ABC35589,0.51,0,0
ABC35590,0.21,0,0
ABC35591,0.34,0,0
ABC35592,0.29,0,0
ABC35593,0.39,0,0
ABC35595,0,0,0.32
ABC35596,0,0,0.64
ABC35597,0,0,0.53
ABC35598,0,0,0.33
ABC35600,0,0,0.57
ABC35601,0.51,0,0
ABC35602,0.35,0,0
ABC35603,0,0,0.28
ABC35604,0.21,0,0
ABC35608,0.75,0,0
ABC35609,0.39,0,0
ABC35610,0.7,0,0
ABC35611,0,0,0.25
ABC35612,0.46,0,0
ABC35614,0.37,0,0
ABC35615,0.72,0,0
ABC35616,0,0,0.64
ABC35617,0,0,0.77
ABC35620,0,0,0.6
ABC35622,0.36,0,0
ABC35624,0.22,0,0
ABC35628,0,0,0.27
ABC35629,0.54,0,0
ABC35630,0.46,0,0
ABC35631,0.34,0,0
ABC35633,0.74,0,0
ABC35634,0,0,0.41
ABC35635,0.51,0,0
ABC35636,0.25,0,0
ABC35637,0.68,0,0
ABC35639,0,0,0.64
ABC35640,0.21,0,0
ABC35641,0.4,0,0
ABC35642,0.38,0,0
ABC35643,0.23,0,0
ABC35644,0,0,0.47
ABC35647,0.77,0,0
ABC35651,0.65,0,0
ABC35653,0,0,0.72
ABC35655,0,0,0.39
ABC35657,0.75,0,0
ABC35660,0,0,0.75
ABC35661,0,0,0.78
ABC35662,0,0,0.52
ABC35664,0,0,0.63
ABC35665,0,0,0.66
ABC35666,0.55,0,0
ABC35667,0,0,0.74
ABC35669,0.47,0,0
ABC35670,0.47,0,0
ABC35672,0.53,0,0
ABC35674,0.46,0,0
ABC35675,0,0,0.5
ABC35678,0.32,0,0
ABC35679,0.53,0,0
ABC35680,0,0,0.57
ABC35686,0,0,0.36
ABC35687,0.55,0,0
ABC35689,0,0,0.4
ABC35690,0,0,0.71
ABC35691,0.25,0,0
ABC35692,0.64,0,0
ABC35694,0.57,0,0
ABC35695,0,0,0.59
ABC35697,0,0,0.51
ABC35698,0.54,0,0
ABC35699,0,0,0.65
ABC35700,0,0,0.4
ABC35701,0,0,0.5
ABC35703,0.61,0,0
ABC35704,0,0,0.23
ABC35705,0,0,0.59
ABC35706,0,0,0.77
ABC35708,0,0,0.79
ABC35710,0.32,0,0
ABC35712,0.74,0,0
ABC35713,0.33,0,0
ABC35716,0,0,0.44
ABC35717,0,0,0.67
ABC35718,0.37,0,0
ABC35719,0.65,0,0
ABC35720,0.3,0,0
ABC35722,0.36,0,0
ABC35724,0,0,0.76
ABC35725,0.27,0,0
ABC35726,0.45,0,0
ABC35727,0,0,0.21
ABC35728,0.24,0,0
ABC35729,0.27,0,0
ABC35731,0.67,0,0
ABC35732,0,0,0.51
ABC35735,0,0,0.31
ABC35736,0,0,0.51
ABC35740,0.54,0,0
ABC35744,0,0,0.41
ABC35745,0.22,0,0
ABC35746,0,0,0.29
ABC35747,0.29,0,0
ABC35748,0,0,0.55
ABC35749,0,0,0.65
ABC35750,0.44,0,0
ABC35751,0,0,0.61
ABC35752,0,0,0.52
ABC35753,0,0,0.53
ABC35754,0.5,0,0
ABC35755,0,0,0.29
ABC35757,0,0,0.22
ABC35758,0.44,0,0
ABC35760,0,0,0.71
ABC35762,0,0,0.65
ABC35763,0.46,0,0
ABC35764,0.47,0,0
ABC35765,0,0,0.49
ABC35767,0.35,0,0
ABC35768,0.54,0,0
ABC35769,0,0,0.69
ABC35770,0.61,0,0
ABC35775,0,0,0.54
ABC35776,0,0,0.73
ABC35777,0.2,0,0
ABC35779,0.26,0,0
ABC35780,0.71,0,0
ABC35781,0.25,0,0
ABC35782,0,0,0.27
ABC35783,0,0,0.65
ABC35784,0.67,0,0
ABC35786,0.56,0,0
ABC35787,0,0,0.39
ABC35789,0,0,0.51
ABC35790,0.3,0,0
ABC35792,0.57,0,0
ABC35793,0,0,0.31
ABC35794,0.36,0,0
ABC35795,0,0,0.22
ABC35796,0.22,0,0
ABC35797,0.76,0,0
ABC35798,0.61,0,0
ABC35800,0.26,0,0
ABC35801,0,0,0.78
ABC35802,0.22,0,0
ABC35803,0.32,0,0
ABC35805,0,0,0.6
ABC35806,0.61,0,0
ABC35807,0.77,0,0
ABC35808,0,0,0.38
ABC35812,0,0,0.66
ABC35813,0,0,0.65
ABC35814,0.68,0,0
ABC35815,0,0,0.31
ABC35817,0.52,0,0
ABC35818,0.56,0,0
ABC35821,0.45,0,0
ABC35822,0.3,0,0
ABC35823,0,0,0.62
ABC35824,0,0,0.25
ABC35826,0.76,0,0
ABC35827,0.47,0,0
ABC35828,0.22,0,0
ABC35830,0,0,0.65
ABC35831,0,0,0.45
ABC35832,0,0,0.34
ABC35834,0,0,0.75
ABC35835,0.5,0,0
ABC35836,0.72,0,0
ABC35838,0.57,0,0
ABC35839,0,0,0.31
ABC35840,0.62,0,0
ABC35841,0.52,0,0
ABC35845,0.33,0,0
ABC35846,0,0,0.73
ABC35848,0,0,0.75
ABC35849,0,0,0.24
ABC35850,0,0,0.43
ABC35852,0,0,0.72
ABC35853,0.47,0,0
ABC35854,0.62,0,0
ABC35855,0,0,0.23
ABC35857,0.4,0,0
ABC35858,0,0,0.66
ABC35859,0.54,0,0
ABC35862,0,0,0.57
ABC35863,0.66,0,0
ABC35865,0.53,0,0
ABC35866,0,0,0.4
ABC35867,0.63,0,0
ABC35868,0,0,0.78
ABC35869,0.62,0,0
ABC35870,0,0,0.73
ABC35871,0.25,0,0
ABC35872,0,0,0.56
ABC35873,0,0,0.3
ABC35874,0.65,0,0
ABC35875,0,0,0.68
ABC35877,0,0,0.77
ABC35878,0,0,0.65
ABC35881,0,0,0.22
ABC35883,0.56,0,0
ABC35885,0,0,0.37
ABC35887,0.45,0,0
ABC35888,0.75,0,0
ABC35889,0.25,0,0
ABC35890,0,0,0.25
ABC35891,0,0,0.58
ABC35892,0,0,0.23
ABC35893,0,0,0.8
ABC35894,0,0,0.72
ABC35895,0,0,0.65
ABC35896,0.66,0,0
ABC35897,0,0,0.27
ABC35898,0,0,0.21
ABC35899,0,0,0.49
ABC35901,0.25,0,0
ABC35902,0,0,0.37
ABC35903,0.79,0,0
ABC35906,0.66,0,0
ABC35907,0.33,0,0
ABC35908,0,0,0.64
ABC35910,0.61,0,0
ABC35911,0,0,0.71
ABC35913,0,0,0.21
ABC35914,0,0,0.73
ABC35918,0,0,0.79
ABC35921,0,0,0.26
ABC35923,0,0,0.71
ABC35924,0,0,0.59
ABC35925,0,0,0.6
ABC35926,0.36,0,0
ABC35929,0.75,0,0
ABC35931,0.78,0,0
ABC35932,0,0,0.59
ABC35934,0.26,0,0
ABC35935,0.5,0,0
ABC35936,0,0,0.71
ABC35937,0,0,0.64
ABC35938,0,0,0.47
ABC35939,0,0,0.28
ABC35940,0.78,0,0
ABC35942,0.46,0,0
ABC35943,0.6,0,0
ABC35944,0,0,0.41
ABC35945,0,0,0.25
ABC35947,0,0,0.24
ABC35949,0,0,0.23
ABC35950,0.34,0,0
ABC35951,0,0,0.71
ABC35952,0,0,0.43
ABC35956,0,0,0.68
ABC35957,0,0,0.63
ABC35959,0.37,0,0
ABC35960,0,0,0.53
ABC35961,0,0,0.73
ABC35962,0,0,0.6
ABC35963,0.51,0,0
ABC35964,0.69,0,0
ABC35965,0,0,0.23
ABC35966,0.2,0,0
ABC35968,0,0,0.34
ABC35970,0.59,0,0
ABC35971,0.41,0,0
ABC35972,0.49,0,0
ABC35973,0.55,0,0
ABC35974,0,0,0.77
ABC35975,0,0,0.8
ABC35976,0,0,0.52
ABC35978,0.75,0,0
ABC35979,0,0,0.56
ABC35981,0.39,0,0
ABC35984,0,0,0.56
ABC35985,0,0,0.4
ABC35989,0,0,0.54
ABC35990,0,0,0.55
ABC35993,0,0,0.69
ABC35994,0.21,0,0
ABC35995,0,0,0.42
ABC35996,0,0,0.34
ABC35997,0.44,0,0
ABC35998,0,0,0.33
ABC35999,0,0,0.49
ABC36000,0,0,0.78
ABC36001,0.8,0,0
ABC36002,0,0,0.71
ABC36005,0.72,0,0
ABC36006,0.38,0,0
ABC36007,0.25,0,0
ABC36008,0.21,0,0
ABC36009,0,0,0.35
ABC36010,0.45,0,0
ABC36011,0,0,0.74
ABC36014,0.47,0,0
ABC36015,0.65,0,0
ABC36016,0.41,0,0
ABC36018,0.5,0,0
ABC36020,0.75,0,0
ABC36021,0,0,0.75
ABC36022,0,0,0.37
ABC36023,0.52,0,0
ABC36024,0,0,0.59
ABC36025,0,0,0.55
ABC36026,0.39,0,0
ABC36027,0.54,0,0
ABC36028,0,0,0.55
ABC36029,0.78,0,0
ABC36030,0,0,0.71
ABC36031,0.74,0,0
ABC36035,0,0,0.75
ABC36036,0.78,0,0
ABC36037,0,0,0.22
ABC36039,0,0,0.79
