Loan,Region,Rating,EAD,LGD
ABC32596,EU,B,56569.62,0.4
ABC32597,CH,BBB,324563.65,0.4
ABC32598,CH,CCC,241798.9,0.4
ABC32599,CH,BBB,329639.29,0.4
ABC32600,EU,BB,7575.07,0.4
ABC32601,CH,A,776083.55,0.4
ABC32602,EU,B,533904.1,0.4
ABC32603,CH,B,211330.59,0.4
ABC32604,CH,BB,10846.73,0.4
ABC32605,EU,CCC,493308.5,0.4
ABC32606,EU,B,119991.13,0.4
ABC32607,CH,A,9376.54,0.4
ABC32608,EU,BB,724472.13,0.4
ABC32609,EU,BBB,6301.33,0.4
ABC32610,EU,BB,19043.31,0.4
ABC32611,EU,BB,108657.12,0.4
ABC32612,CH,B,267029.07,0.4
ABC32613,CH,B,103814.84,0.4
ABC32614,CH,A,227766.61,0.4
ABC32615,EU,CCC,16413.12,0.4
ABC32616,EU,A,282502.49,0.4
ABC32617,CH,BB,14697.46,0.4
ABC32618,CH,BB,161767.44,0.4
ABC32619,EU,BBB,386457.97,0.4
ABC32620,EU,CCC,39550.99,0.4
ABC32621,CH,B,67624.38,0.4
ABC32622,EU,CCC,120339.77,0.4
ABC32623,EU,BB,480628.73,0.4
ABC32624,EU,CCC,63265.65,0.4
ABC32625,EU,B,130017.88,0.4
ABC32626,CH,CCC,469100.3,0.4
ABC32627,CH,CCC,276436.38,0.4
ABC32628,CH,BB,110107.48,0.4
ABC32629,CH,BB,49345.94,0.4
ABC32630,CH,CCC,176913.21,0.4
ABC32631,EU,B,12079.67,0.4
ABC32632,CH,B,270500.71,0.4
ABC32633,EU,CCC,1448328.22,0.4
ABC32634,EU,B,480186.37,0.4
ABC32635,CH,CCC,661008.99,0.4
ABC32636,CH,B,149922.36,0.4
ABC32637,CH,CCC,190251.25,0.4
ABC32638,EU,BBB,253830.13,0.4
ABC32639,CH,CCC,76526.29,0.4
ABC32640,CH,B,394420.98,0.4
ABC32641,EU,CCC,152464.25,0.4
ABC32642,CH,BBB,49046.11,0.4
ABC32643,EU,CCC,250114.93,0.4
ABC32644,CH,BBB,74465.05,0.4
ABC32645,EU,B,245871.64,0.4
ABC32646,CH,B,61868.06,0.4
ABC32647,CH,CCC,258973.51,0.4
ABC32648,EU,BBB,234686.42,0.4
ABC32649,EU,BBB,158877.81,0.4
ABC32650,CH,CCC,43240.87,0.4
ABC32651,EU,CCC,305400.03,0.4
ABC32652,EU,BB,10848.18,0.4
ABC32653,EU,B,74870.71,0.4
ABC32654,EU,B,119930.83,0.4
ABC32655,CH,B,265723.58,0.4
ABC32656,EU,B,68672.52,0.4
ABC32657,EU,A,16538.56,0.4
ABC32658,CH,B,447791.08,0.4
ABC32659,EU,BBB,121360.78,0.4
ABC32660,CH,BBB,57872.34,0.4
ABC32661,EU,B,1025910.53,0.4
ABC32662,CH,B,122666.33,0.4
ABC32663,CH,CCC,693019.89,0.4
ABC32664,EU,A,233604.34,0.4
ABC32665,CH,CCC,178346.58,0.4
ABC32666,EU,BB,185920.99,0.4
ABC32667,CH,B,199277.89,0.4
ABC32668,EU,A,708440.24,0.4
ABC32669,CH,CCC,288508.11,0.4
ABC32670,CH,CCC,292649.5,0.4
ABC32671,EU,B,137043.46,0.4
ABC32672,EU,B,177742.6,0.4
ABC32673,CH,CCC,126922.82,0.4
ABC32674,EU,A,500746.65,0.4
ABC32675,EU,B,297093.76,0.4
ABC32676,CH,CCC,237538.91,0.4
ABC32677,EU,BB,451623.55,0.4
ABC32678,EU,B,481536.87,0.4
ABC32679,EU,CCC,369051.55,0.4
ABC32680,CH,BB,544463.29,0.4
ABC32681,EU,B,142569.01,0.4
ABC32682,CH,BBB,43199.29,0.4
ABC32683,CH,A,468662.27,0.4
ABC32684,EU,BB,331258.23,0.4
ABC32685,CH,BB,423018.42,0.4
ABC32686,EU,B,645738.92,0.4
ABC32687,CH,BBB,531639.91,0.4
ABC32688,CH,A,30885.89,0.4
ABC32689,EU,CCC,1115986.83,0.4
ABC32690,EU,B,262516.29,0.4
ABC32691,EU,B,1124394.06,0.4
ABC32692,CH,CCC,396706.92,0.4
ABC32693,EU,BB,191888.18,0.4
ABC32694,EU,BB,66536.51,0.4
ABC32695,EU,BB,197614.59,0.4
ABC32696,EU,A,690796.79,0.4
ABC32697,CH,BBB,114608.26,0.4
ABC32698,EU,BBB,1128614.72,0.4
ABC32699,CH,BBB,101126.7,0.4
ABC32700,EU,BB,436219.83,0.4
ABC32701,CH,B,40983.85,0.4
ABC32702,EU,B,122738.26,0.4
ABC32703,EU,BB,228779.43,0.4
ABC32704,CH,BBB,236823.78,0.4
ABC32705,CH,CCC,492666.55,0.4
ABC32706,CH,CCC,166799.35,0.4
ABC32707,CH,BBB,28140.94,0.4
ABC32708,CH,CCC,518881.53,0.4
ABC32709,EU,A,441290.45,0.4
ABC32710,CH,CCC,405575.19,0.4
ABC32711,EU,CCC,612127.1,0.4
ABC32712,EU,CCC,41043.23,0.4
ABC32713,EU,CCC,211225.66,0.4
ABC32714,CH,CCC,72949.73,0.4
ABC32715,EU,B,232060.3,0.4
ABC32716,EU,BB,694342.08,0.4
ABC32717,CH,BBB,31322.02,0.4
ABC32718,EU,BBB,267793.25,0.4
ABC32719,EU,BBB,123094.41,0.4
ABC32720,CH,BB,965075.16,0.4
ABC32721,EU,BBB,1032399.28,0.4
ABC32722,CH,BB,269159.33,0.4
ABC32723,CH,CCC,364487.33,0.4
ABC32724,EU,CCC,265141.42,0.4
ABC32725,EU,BB,336014.67,0.4
ABC32726,EU,BBB,877.98,0.4
ABC32727,CH,CCC,53592.52,0.4
ABC32728,EU,B,628686.35,0.4
ABC32729,EU,B,38538.87,0.4
ABC32730,EU,BBB,636829.41,0.4
ABC32731,EU,B,716772.08,0.4
ABC32732,CH,B,169629.69,0.4
ABC32733,EU,CCC,32375.38,0.4
ABC32734,CH,BBB,272728.79,0.4
ABC32735,EU,BBB,20967.18,0.4
ABC32736,EU,CCC,332905.3,0.4
ABC32737,CH,BB,83639.13,0.4
ABC32738,CH,BBB,17533.14,0.4
ABC32739,EU,BBB,5607.28,0.4
ABC32740,CH,BB,331459.93,0.4
ABC32741,CH,BBB,381252.49,0.4
ABC32742,EU,BB,447981.04,0.4
ABC32743,CH,BBB,4523.41,0.4
ABC32744,CH,B,216399.2,0.4
ABC32745,CH,BB,32821.32,0.4
ABC32746,CH,BB,253181.47,0.4
ABC32747,EU,B,9152.48,0.4
ABC32748,CH,A,476685,0.4
ABC32749,CH,BB,72057.63,0.4
ABC32750,CH,B,230461.43,0.4
ABC32751,EU,B,167984.16,0.4
ABC32752,CH,CCC,210256.56,0.4
ABC32753,EU,BB,1231683.65,0.4
ABC32754,CH,BBB,140145.07,0.4
ABC32755,EU,BB,278472.26,0.4
ABC32756,EU,BBB,563981.39,0.4
ABC32757,CH,A,223028.05,0.4
ABC32758,EU,BB,486281.92,0.4
ABC32759,CH,BB,21737.19,0.4
ABC32760,CH,B,341503.56,0.4
ABC32761,EU,BB,5313.89,0.4
ABC32762,EU,B,78693.83,0.4
ABC32763,EU,BBB,58933.89,0.4
ABC32764,CH,BB,64182.25,0.4
ABC32765,EU,BB,281916.19,0.4
ABC32766,EU,CCC,213732.37,0.4
ABC32767,CH,B,36854.01,0.4
ABC32768,EU,BB,458154.81,0.4
ABC32769,CH,CCC,1261497.78,0.4
ABC32770,EU,A,531315.75,0.4
ABC32771,CH,CCC,98505.85,0.4
ABC32772,CH,CCC,521008.43,0.4
ABC32773,CH,B,178741.62,0.4
ABC32774,EU,CCC,37734.77,0.4
ABC32775,EU,BB,210148.34,0.4
ABC32776,CH,BBB,11031.06,0.4
ABC32777,CH,BB,85378.89,0.4
ABC32778,EU,A,1289318.51,0.4
ABC32779,EU,BBB,464016.08,0.4
ABC32780,CH,B,851422.64,0.4
ABC32781,CH,CCC,5249.64,0.4
ABC32782,EU,BB,446955.31,0.4
ABC32783,CH,B,141494.42,0.4
ABC32784,EU,A,565621.61,0.4
ABC32785,EU,A,521899.84,0.4
ABC32786,EU,CCC,44697.6,0.4
ABC32787,EU,BB,683751.17,0.4
ABC32788,CH,CCC,235544.26,0.4
ABC32789,CH,B,352617.1,0.4
ABC32790,EU,BB,292065.63,0.4
ABC32791,EU,A,126739.38,0.4
ABC32792,CH,BBB,182503.2,0.4
ABC32793,CH,BBB,61873.65,0.4
ABC32794,CH,CCC,267389.47,0.4
ABC32795,EU,CCC,618124.75,0.4
ABC32796,CH,A,95672.84,0.4
ABC32797,CH,BB,119901.32,0.4
ABC32798,CH,CCC,39043.84,0.4
ABC32799,CH,CCC,509858.92,0.4
ABC32800,EU,BBB,331090.78,0.4
ABC32801,EU,BBB,212267.56,0.4
ABC32802,CH,BB,357638.5,0.4
ABC32803,EU,A,106433.91,0.4
ABC32804,EU,B,285713.82,0.4
ABC32805,CH,CCC,113543.59,0.4
ABC32806,EU,CCC,399313.81,0.4
ABC32807,CH,B,182663.5,0.4
ABC32808,EU,A,169253.29,0.4
ABC32809,EU,BB,16557.19,0.4
ABC32810,EU,CCC,358671.62,0.4
ABC32811,CH,CCC,97466.65,0.4
ABC32812,CH,BB,345846.65,0.4
ABC32813,CH,A,19664.88,0.4
ABC32814,CH,BB,204123.33,0.4
ABC32815,CH,B,477203.26,0.4
ABC32816,EU,CCC,194652.85,0.4
ABC32817,EU,A,164010.55,0.4
ABC32818,EU,BB,342899.86,0.4
ABC32819,CH,BB,256759.88,0.4
ABC32820,EU,BBB,1608835.64,0.4
ABC32821,EU,CCC,18101.51,0.4
ABC32822,EU,BBB,58847.3,0.4
ABC32823,CH,CCC,37844.08,0.4
ABC32824,EU,CCC,127165.58,0.4
ABC32825,CH,CCC,334080.49,0.4
ABC32826,EU,BB,176148.25,0.4
ABC32827,EU,B,1093040.5,0.4
ABC32828,CH,A,6825.76,0.4
ABC32829,CH,BBB,392832.53,0.4
ABC32830,EU,BBB,119240.59,0.4
ABC32831,EU,BBB,37595.57,0.4
ABC32832,CH,BB,34842.14,0.4
ABC32833,EU,CCC,98781.27,0.4
ABC32834,CH,BB,140813.53,0.4
ABC32835,CH,A,240738.11,0.4
ABC32836,CH,B,168880.31,0.4
ABC32837,EU,CCC,863847.72,0.4
ABC32838,CH,BBB,259309.47,0.4
ABC32839,EU,BB,2141506.7,0.4
ABC32840,EU,CCC,65504.87,0.4
ABC32841,EU,BB,31287.97,0.4
ABC32842,CH,B,86435.2,0.4
ABC32843,CH,A,36002.08,0.4
ABC32844,CH,BBB,457752.94,0.4
ABC32845,CH,B,342988.75,0.4
ABC32846,CH,B,675041.11,0.4
ABC32847,CH,BBB,194749.95,0.4
ABC32848,EU,B,177625,0.4
ABC32849,EU,BB,47619.28,0.4
ABC32850,CH,B,292010.33,0.4
ABC32851,EU,BBB,320895.29,0.4
ABC32852,CH,CCC,322842.78,0.4
ABC32853,CH,BBB,304427.79,0.4
ABC32854,EU,BB,71266.21,0.4
ABC32855,EU,BB,950024.88,0.4
ABC32856,CH,B,301104.88,0.4
ABC32857,EU,CCC,517180.5,0.4
ABC32858,CH,BBB,526673.12,0.4
ABC32859,EU,BBB,54566.79,0.4
ABC32860,CH,BB,271498.33,0.4
ABC32861,EU,BBB,454951.55,0.4
ABC32862,EU,BBB,726338.42,0.4
ABC32863,CH,CCC,342034.69,0.4
ABC32864,CH,BB,77683.02,0.4
ABC32865,EU,CCC,95996.08,0.4
ABC32866,EU,BB,183333.07,0.4
ABC32867,EU,CCC,392880.66,0.4
ABC32868,EU,BB,177657.5,0.4
ABC32869,CH,CCC,166699.56,0.4
ABC32870,CH,A,14368.25,0.4
ABC32871,EU,BB,163904.54,0.4
ABC32872,CH,BB,66435.36,0.4
ABC32873,CH,B,608914.76,0.4
ABC32874,CH,B,34042.81,0.4
ABC32875,CH,A,264435.37,0.4
ABC32876,EU,BB,153517.24,0.4
ABC32877,EU,BBB,112670.11,0.4
ABC32878,EU,A,120079.2,0.4
ABC32879,CH,BBB,562398,0.4
ABC32880,EU,BB,138391.07,0.4
ABC32881,CH,CCC,137833.75,0.4
ABC32882,CH,B,26601.33,0.4
ABC32883,CH,A,52690.11,0.4
ABC32884,CH,B,453817.02,0.4
ABC32885,EU,CCC,168051.63,0.4
ABC32886,EU,BBB,468847.12,0.4
ABC32887,CH,A,191444.96,0.4
ABC32888,EU,BB,136375.73,0.4
ABC32889,EU,BB,88013.1,0.4
ABC32890,CH,A,52825.81,0.4
ABC32891,CH,CCC,125798.3,0.4
ABC32892,CH,CCC,256052.91,0.4
ABC32893,CH,BB,4461.06,0.4
ABC32894,CH,BBB,725009.11,0.4
ABC32895,CH,BBB,365091.69,0.4
ABC32896,CH,BBB,68278.61,0.4
ABC32897,EU,BB,286007.88,0.4
ABC32898,CH,BB,239030.78,0.4
ABC32899,CH,B,178566.02,0.4
ABC32900,EU,BBB,114873.85,0.4
ABC32901,EU,A,56755.33,0.4
ABC32902,EU,A,43203.29,0.4
ABC32903,EU,A,143463.64,0.4
ABC32904,CH,CCC,185410.1,0.4
ABC32905,CH,CCC,94967.4,0.4
ABC32906,EU,BBB,594227.85,0.4
ABC32907,EU,B,544734.65,0.4
ABC32908,EU,CCC,323053.23,0.4
ABC32909,CH,B,77765.33,0.4
ABC32910,EU,B,233353.87,0.4
ABC32911,CH,A,150732.65,0.4
ABC32912,EU,B,414107.66,0.4
ABC32913,EU,BB,78313.46,0.4
ABC32914,CH,A,734513.25,0.4
ABC32915,CH,BBB,2232509.48,0.4
ABC32916,EU,B,92329.31,0.4
ABC32917,CH,B,75660.72,0.4
ABC32918,CH,CCC,263729.79,0.4
ABC32919,CH,A,238878.71,0.4
ABC32920,CH,B,493397.44,0.4
ABC32921,CH,CCC,101715.54,0.4
ABC32922,CH,BB,17471.48,0.4
ABC32923,CH,BBB,698817.09,0.4
ABC32924,CH,B,42789.03,0.4
ABC32925,EU,B,399973.84,0.4
ABC32926,EU,BBB,25654.12,0.4
ABC32927,CH,BBB,302034.07,0.4
ABC32928,EU,A,20010.17,0.4
ABC32929,EU,CCC,1829.07,0.4
ABC32930,CH,BBB,599074.7,0.4
ABC32931,EU,A,551389.01,0.4
ABC32932,EU,BBB,92479.54,0.4
ABC32933,EU,A,359000.12,0.4
ABC32934,EU,CCC,404009.29,0.4
ABC32935,CH,BBB,209178.67,0.4
ABC32936,EU,B,149007.24,0.4
ABC32937,CH,A,377245.14,0.4
ABC32938,EU,CCC,563442.92,0.4
ABC32939,EU,CCC,177247.2,0.4
ABC32940,CH,B,603901.84,0.4
ABC32941,CH,BB,135520.07,0.4
ABC32942,EU,B,198876.44,0.4
ABC32943,EU,BBB,195937.6,0.4
ABC32944,EU,CCC,10841.44,0.4
ABC32945,CH,BB,71737.54,0.4
ABC32946,CH,BB,674729.73,0.4
ABC32947,CH,B,81896.82,0.4
ABC32948,CH,CCC,797161.17,0.4
ABC32949,EU,CCC,4201.6,0.4
ABC32950,CH,B,420619.77,0.4
ABC32951,EU,CCC,17903,0.4
ABC32952,CH,B,380324.42,0.4
ABC32953,EU,A,28616.79,0.4
ABC32954,CH,A,197798.6,0.4
ABC32955,CH,BB,13538.49,0.4
ABC32956,CH,A,16629.48,0.4
ABC32957,CH,A,67491.92,0.4
ABC32958,CH,B,8059.92,0.4
ABC32959,CH,BB,763934.29,0.4
ABC32960,EU,B,654060.67,0.4
ABC32961,EU,B,628862.51,0.4
ABC32962,EU,BBB,79707.51,0.4
ABC32963,EU,BB,780503.56,0.4
ABC32964,EU,B,164428.41,0.4
ABC32965,CH,BB,804059.13,0.4
ABC32966,EU,BB,19955.77,0.4
ABC32967,EU,B,25385.3,0.4
ABC32968,CH,BBB,146894.12,0.4
ABC32969,CH,BBB,100384.93,0.4
ABC32970,CH,BB,330335.72,0.4
ABC32971,EU,BB,367693.21,0.4
ABC32972,CH,CCC,1104497.42,0.4
ABC32973,CH,B,88375.87,0.4
ABC32974,EU,BBB,35196.37,0.4
ABC32975,EU,A,264016.56,0.4
ABC32976,CH,B,195776.61,0.4
ABC32977,EU,A,31555.62,0.4
ABC32978,CH,A,20636.44,0.4
ABC32979,CH,B,229426.54,0.4
ABC32980,EU,BBB,790919.77,0.4
ABC32981,CH,CCC,39787.54,0.4
ABC32982,CH,BBB,452831.68,0.4
ABC32983,EU,CCC,101608.57,0.4
ABC32984,EU,BB,22838.15,0.4
ABC32985,EU,BB,54048.7,0.4
ABC32986,EU,A,18667.8,0.4
ABC32987,CH,BB,752510.12,0.4
ABC32988,CH,CCC,365011.1,0.4
ABC32989,EU,CCC,276391.47,0.4
ABC32990,CH,CCC,553273.09,0.4
ABC32991,CH,BBB,428832.54,0.4
ABC32992,CH,BBB,396666.1,0.4
ABC32993,CH,CCC,853.48,0.4
ABC32994,CH,BB,209715.44,0.4
ABC32995,EU,BB,143173.13,0.4
ABC32996,CH,CCC,561632.65,0.4
ABC32997,CH,BB,415361.59,0.4
ABC32998,EU,BBB,760050.73,0.4
ABC32999,EU,CCC,1223345.32,0.4
ABC33000,CH,A,387591.76,0.4
ABC33001,CH,B,1104101.38,0.4
ABC33002,CH,B,79025.23,0.4
ABC33003,CH,BB,439772.65,0.4
ABC33004,EU,CCC,717146.39,0.4
ABC33005,EU,BB,1490102.74,0.4
ABC33006,CH,CCC,751810.49,0.4
ABC33007,CH,CCC,26531.3,0.4
ABC33008,CH,BBB,234587.5,0.4
ABC33009,CH,CCC,662647.13,0.4
ABC33010,CH,CCC,86183.24,0.4
ABC33011,EU,CCC,312595.09,0.4
ABC33012,CH,CCC,126204.1,0.4
ABC33013,EU,B,633902.14,0.4
ABC33014,CH,CCC,20267.74,0.4
ABC33015,EU,A,483623.39,0.4
ABC33016,EU,B,493695.29,0.4
ABC33017,EU,BB,270920.06,0.4
ABC33018,EU,CCC,418841.28,0.4
ABC33019,EU,BB,21364.12,0.4
ABC33020,EU,B,40189.72,0.4
ABC33021,EU,BBB,413471.98,0.4
ABC33022,EU,A,122942.88,0.4
ABC33023,CH,BBB,190478.53,0.4
ABC33024,CH,BBB,159190.76,0.4
ABC33025,CH,BB,503439.94,0.4
ABC33026,EU,B,583341.93,0.4
ABC33027,CH,BB,308854.5,0.4
ABC33028,CH,BB,18970.06,0.4
ABC33029,EU,BB,442490.95,0.4
ABC33030,EU,CCC,126870.01,0.4
ABC33031,CH,BB,102541.65,0.4
ABC33032,CH,CCC,371146.67,0.4
ABC33033,EU,BB,308964.53,0.4
ABC33034,EU,BBB,27967.69,0.4
ABC33035,EU,A,62957.86,0.4
ABC33036,CH,A,711083.51,0.4
ABC33037,EU,CCC,24388.98,0.4
ABC33038,EU,A,107016.29,0.4
ABC33039,CH,A,111996.49,0.4
ABC33040,CH,CCC,63242.99,0.4
ABC33041,EU,BBB,73519.39,0.4
ABC33042,CH,BBB,339840.26,0.4
ABC33043,EU,BBB,882525.82,0.4
ABC33044,EU,BB,418688.13,0.4
ABC33045,CH,BBB,366355.46,0.4
ABC33046,CH,CCC,271910.97,0.4
ABC33047,CH,BB,555169.62,0.4
ABC33048,EU,BBB,143931.37,0.4
ABC33049,CH,CCC,47068.46,0.4
ABC33050,EU,BBB,364614.94,0.4
ABC33051,CH,BB,28792.8,0.4
ABC33052,EU,A,653004.96,0.4
ABC33053,CH,BB,460487.99,0.4
ABC33054,CH,A,208290.38,0.4
ABC33055,EU,B,414705.11,0.4
ABC33056,CH,BBB,79964.76,0.4
ABC33057,EU,BB,684221.94,0.4
ABC33058,EU,CCC,127044.59,0.4
ABC33059,CH,B,977488.42,0.4
ABC33060,CH,CCC,38337.4,0.4
ABC33061,EU,CCC,254696.09,0.4
ABC33062,CH,CCC,1677162.48,0.4
ABC33063,CH,BBB,347253.41,0.4
ABC33064,CH,A,463169.25,0.4
ABC33065,EU,BBB,1116235.9,0.4
ABC33066,CH,CCC,286306.12,0.4
ABC33067,CH,BB,110013.55,0.4
ABC33068,CH,B,543572.95,0.4
ABC33069,EU,BBB,387292.02,0.4
ABC33070,CH,CCC,647810.75,0.4
ABC33071,EU,A,558082.67,0.4
ABC33072,CH,BBB,617655.8,0.4
ABC33073,EU,BB,12714.94,0.4
ABC33074,EU,BBB,881466.92,0.4
ABC33075,EU,B,178907.97,0.4
ABC33076,CH,B,510522.49,0.4
ABC33077,CH,B,258516.55,0.4
ABC33078,CH,CCC,585692.62,0.4
ABC33079,CH,BBB,215198.64,0.4
ABC33080,CH,BB,598399.5,0.4
ABC33081,EU,BB,255142.55,0.4
ABC33082,CH,B,63391.57,0.4
ABC33083,EU,B,150572.96,0.4
ABC33084,CH,BBB,97450.43,0.4
ABC33085,CH,BBB,139492.67,0.4
ABC33086,CH,BB,232010.55,0.4
ABC33087,EU,BBB,415090.85,0.4
ABC33088,CH,BB,230343.72,0.4
ABC33089,EU,CCC,413073.85,0.4
ABC33090,EU,A,382697.1,0.4
ABC33091,CH,B,224112.62,0.4
ABC33092,CH,BB,95281.94,0.4
ABC33093,CH,A,48664.87,0.4
ABC33094,CH,BBB,242686.27,0.4
ABC33095,EU,CCC,84380.76,0.4
ABC33096,CH,CCC,118340.1,0.4
ABC33097,EU,BBB,7330.46,0.4
ABC33098,EU,BBB,643669.91,0.4
ABC33099,CH,BB,134058.93,0.4
ABC33100,CH,CCC,135279.11,0.4
ABC33101,CH,BB,126957.84,0.4
ABC33102,CH,BBB,170960.79,0.4
ABC33103,CH,BBB,690668.78,0.4
ABC33104,EU,BBB,10472.39,0.4
ABC33105,EU,B,96994.07,0.4
ABC33106,CH,BB,876956.55,0.4
ABC33107,CH,B,258433.73,0.4
ABC33108,EU,BB,43831.29,0.4
ABC33109,CH,CCC,131041.6,0.4
ABC33110,CH,CCC,162500.88,0.4
ABC33111,EU,BB,240184.12,0.4
ABC33112,EU,B,1222475.95,0.4
ABC33113,EU,A,483814.15,0.4
ABC33114,CH,BBB,161746.44,0.4
ABC33115,EU,BBB,331732.6,0.4
ABC33116,EU,A,258043.32,0.4
ABC33117,CH,A,1798689.11,0.4
ABC33118,EU,CCC,582506.59,0.4
ABC33119,CH,CCC,346025.22,0.4
ABC33120,EU,CCC,193176.31,0.4
ABC33121,CH,CCC,415463.3,0.4
ABC33122,EU,BBB,42483.03,0.4
ABC33123,EU,BBB,213240.55,0.4
ABC33124,CH,B,50083.32,0.4
ABC33125,CH,CCC,229698.53,0.4
ABC33126,EU,B,369935.07,0.4
ABC33127,CH,BB,200543.58,0.4
ABC33128,EU,A,4280.81,0.4
ABC33129,EU,CCC,45884.38,0.4
ABC33130,CH,BBB,89031.28,0.4
ABC33131,EU,CCC,14955.83,0.4
ABC33132,EU,CCC,182421.79,0.4
ABC33133,CH,CCC,146474.18,0.4
ABC33134,CH,BBB,26190.63,0.4
ABC33135,EU,CCC,241035.08,0.4
ABC33136,CH,B,205909.59,0.4
ABC33137,EU,A,347066.54,0.4
ABC33138,CH,BBB,214685.15,0.4
ABC33139,EU,BB,90971.36,0.4
ABC33140,CH,BB,442971.27,0.4
ABC33141,EU,CCC,203346.49,0.4
ABC33142,CH,BBB,188593.08,0.4
ABC33143,CH,BBB,49710.91,0.4
ABC33144,EU,B,149655.51,0.4
ABC33145,CH,BBB,248982.53,0.4
ABC33146,EU,BB,377936.31,0.4
ABC33147,EU,A,315519.27,0.4
ABC33148,EU,BB,1051434.56,0.4
ABC33149,CH,B,929969.53,0.4
ABC33150,CH,BBB,528532.22,0.4
ABC33151,EU,B,97391.99,0.4
ABC33152,CH,CCC,84025.33,0.4
ABC33153,EU,CCC,9657.75,0.4
ABC33154,CH,BB,83378.42,0.4
ABC33155,CH,A,111228.43,0.4
ABC33156,EU,B,369941.8,0.4
ABC33157,EU,BBB,336969.31,0.4
ABC33158,CH,B,163088.59,0.4
ABC33159,EU,BBB,856638.42,0.4
ABC33160,EU,CCC,307751.7,0.4
ABC33161,CH,A,1678786.63,0.4
ABC33162,CH,BBB,281044.68,0.4
ABC33163,CH,A,422985.32,0.4
ABC33164,EU,CCC,1064491.71,0.4
ABC33165,CH,B,435611.95,0.4
ABC33166,CH,B,80267.77,0.4
ABC33167,CH,BBB,163803.83,0.4
ABC33168,EU,CCC,87140.36,0.4
ABC33169,EU,BBB,54427.05,0.4
ABC33170,CH,B,116149.83,0.4
ABC33171,CH,B,160176.87,0.4
ABC33172,EU,CCC,663050.63,0.4
ABC33173,CH,BB,127626.17,0.4
ABC33174,EU,BBB,188284,0.4
ABC33175,EU,BB,86613.37,0.4
ABC33176,CH,B,421169.09,0.4
ABC33177,CH,B,211429.17,0.4
ABC33178,CH,BB,585622.67,0.4
ABC33179,EU,B,236427.95,0.4
ABC33180,EU,BBB,146171.64,0.4
ABC33181,CH,B,381422.77,0.4
ABC33182,CH,B,2613.53,0.4
ABC33183,EU,BB,14156.66,0.4
ABC33184,EU,BBB,156224.97,0.4
ABC33185,EU,CCC,167592.63,0.4
ABC33186,EU,BB,193705.29,0.4
ABC33187,CH,CCC,200803.86,0.4
ABC33188,EU,B,123038.17,0.4
ABC33189,EU,B,288767.77,0.4
ABC33190,EU,CCC,277609.1,0.4
ABC33191,CH,BB,287523.51,0.4
ABC33192,CH,B,303389.24,0.4
ABC33193,CH,B,105056.15,0.4
ABC33194,CH,BBB,13577,0.4
ABC33195,EU,CCC,629903.02,0.4
ABC33196,EU,CCC,1472649.24,0.4
ABC33197,EU,B,185076.05,0.4
ABC33198,CH,B,804482.49,0.4
ABC33199,CH,CCC,416576.74,0.4
ABC33200,EU,BBB,123881.59,0.4
ABC33201,CH,BBB,75137.19,0.4
ABC33202,CH,BBB,14922.78,0.4
ABC33203,CH,A,361701.25,0.4
ABC33204,CH,A,70066.44,0.4
ABC33205,EU,A,279632.46,0.4
ABC33206,CH,B,111982.7,0.4
ABC33207,EU,B,48709.07,0.4
ABC33208,EU,BBB,188316.75,0.4
ABC33209,EU,BB,266097.25,0.4
ABC33210,EU,BB,1077794.73,0.4
ABC33211,CH,BBB,173303.24,0.4
ABC33212,EU,B,70880.77,0.4
ABC33213,CH,CCC,109185.91,0.4
ABC33214,CH,CCC,276181.26,0.4
ABC33215,CH,A,981.6,0.4
ABC33216,EU,BBB,624030.61,0.4
ABC33217,CH,BBB,120004.82,0.4
ABC33218,CH,BBB,362396.71,0.4
ABC33219,EU,BBB,44602.01,0.4
ABC33220,EU,A,516353.94,0.4
ABC33221,EU,B,37479.99,0.4
ABC33222,CH,CCC,145415.39,0.4
ABC33223,CH,BBB,20505.02,0.4
ABC33224,CH,BB,17355.22,0.4
ABC33225,EU,CCC,481353.41,0.4
ABC33226,EU,B,29236.18,0.4
ABC33227,CH,B,211021.17,0.4
ABC33228,CH,BB,197093.31,0.4
ABC33229,CH,B,293214.02,0.4
ABC33230,EU,CCC,420852.89,0.4
ABC33231,EU,B,91691.89,0.4
ABC33232,EU,CCC,331343.87,0.4
ABC33233,CH,BB,418748.72,0.4
ABC33234,EU,BB,91140.22,0.4
ABC33235,EU,CCC,424036.34,0.4
ABC33236,CH,BB,521152.12,0.4
ABC33237,CH,BB,128578.58,0.4
ABC33238,EU,B,232615.4,0.4
ABC33239,CH,BBB,647691.34,0.4
ABC33240,CH,CCC,601345.25,0.4
ABC33241,CH,BBB,99180.38,0.4
ABC33242,CH,B,160786.01,0.4
ABC33243,CH,A,131596.84,0.4
ABC33244,CH,BB,150401.35,0.4
ABC33245,EU,BBB,811312.73,0.4
ABC33246,EU,BB,939720.68,0.4
ABC33247,CH,B,686545.67,0.4
ABC33248,EU,B,113980.14,0.4
ABC33249,CH,CCC,218189.27,0.4
ABC33250,CH,B,27739.41,0.4
ABC33251,EU,A,17110.38,0.4
ABC33252,EU,BBB,210427.6,0.4
ABC33253,EU,BBB,145875.93,0.4
ABC33254,CH,CCC,302710.15,0.4
ABC33255,CH,CCC,100704.17,0.4
ABC33256,EU,B,188030.58,0.4
